Price Date,Unnamed: 0,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),temperature_C,rainfall_mm
2024-12-29,1322.0,1736.0,1783.0,1783.0,17.15,0.29
2024-12-30,1322.0,1721.0,1769.0,1769.0,14.69,0.0
2024-12-31,1322.0,1705.0,1755.0,1755.0,15.02,0.0
2025-01-01,1322.0,1690.0,1741.0,1741.0,14.42,0.0
2025-01-02,1322.0,1674.0,1726.0,1726.0,15.38,0.0
2025-01-03,1322.0,1658.0,1712.0,1712.0,16.42,0.0
2025-01-04,1322.0,1643.0,1698.0,1698.0,17.06,0.0
2025-01-05,1322.0,1627.0,1684.0,1684.0,16.61,1.5
2025-01-06,1322.0,1612.0,1670.0,1670.0,16.38,0.0
2025-01-07,1322.0,1596.0,1656.0,1656.0,13.96,0.0
2025-01-08,1322.0,1581.0,1642.0,1642.0,13.24,0.0
2025-01-09,1322.0,1565.0,1627.0,1627.0,14.03,0.0
2025-01-10,1322.0,1550.0,1613.0,1613.0,14.77,0.0
2025-01-11,1322.0,1534.0,1599.0,1599.0,16.98,0.22
2025-01-12,1322.0,1518.0,1585.0,1585.0,17.21,0.45
2025-01-13,1322.0,1503.0,1571.0,1571.0,13.41,0.01
2025-01-14,1322.0,1487.0,1557.0,1557.0,14.28,0.0
2025-01-15,1322.0,1472.0,1542.0,1542.0,17.39,0.0
2025-01-16,1322.0,1456.0,1528.0,1528.0,18.91,0.0
2025-01-17,1322.0,1441.0,1514.0,1514.0,16.98,0.0
2025-01-18,1323.0,1425.0,1500.0,1500.0,16.54,0.0
2025-01-19,1323.0,1422.0,1500.0,1500.0,18.14,0.0
2025-01-20,1323.0,1419.0,1500.0,1500.0,18.87,0.0
2025-01-21,1323.0,1417.0,1500.0,1500.0,19.92,0.0
2025-01-22,1323.0,1414.0,1500.0,1500.0,19.68,0.0
2025-01-23,1323.0,1411.0,1500.0,1500.0,19.01,0.0
2025-01-24,1323.0,1408.0,1500.0,1500.0,16.92,0.0
2025-01-25,1323.0,1406.0,1500.0,1500.0,16.49,0.0
2025-01-26,1323.0,1403.0,1500.0,1500.0,16.8,0.0
2025-01-27,1324.0,1400.0,1500.0,1500.0,17.06,0.0
2025-01-28,1325.0,1400.0,1500.0,1500.0,18.07,0.0
2025-01-29,1326.0,1425.0,1500.0,1500.0,20.53,0.0
2025-01-30,1326.0,1262.0,1425.0,1400.0,20.24,0.0
2025-01-31,1327.0,1100.0,1350.0,1300.0,19.25,0.0
2025-02-01,1328.0,1460.0,2100.0,1700.0,19.61,0.0
2025-02-02,1328.0,1405.0,2125.0,1900.0,20.38,0.0
2025-02-03,1329.0,1350.0,2150.0,2100.0,22.32,0.0
2025-02-04,1330.0,1600.0,2200.0,2000.0,23.07,0.0
2025-02-05,1331.0,2300.0,2300.0,2300.0,20.41,0.0
2025-02-06,1332.0,1700.0,2250.0,2100.0,17.95,0.0
2025-02-07,1333.0,2100.0,2411.0,2411.0,18.39,0.0
2025-02-08,1334.0,2100.0,2100.0,2100.0,19.52,0.0
2025-02-09,1334.0,2235.0,2350.0,2350.0,21.6,0.0
2025-02-10,1335.0,2370.0,2600.0,2600.0,23.31,0.0
2025-02-11,1335.0,2360.0,2650.0,2600.0,22.53,0.0
2025-02-12,1336.0,2350.0,2700.0,2600.0,20.76,0.0
2025-02-13,1336.0,2075.0,2837.0,2683.0,19.85,0.0
2025-02-14,1336.0,1800.0,2973.0,2767.0,21.82,0.0
2025-02-15,1337.0,1525.0,3110.0,2850.0,22.99,0.0
2025-02-16,1337.0,1917.0,3007.0,2833.0,23.84,0.0
2025-02-17,1337.0,2308.0,2903.0,2817.0,24.07,0.0
2025-02-18,1338.0,2700.0,2800.0,2800.0,23.91,0.0
2025-02-19,1339.0,1425.0,2200.0,2200.0,23.47,0.0
2025-02-20,1340.0,1425.0,2100.0,2100.0,24.0,0.0
2025-02-21,1341.0,1900.0,1900.0,1900.0,22.98,0.0
2025-02-22,1341.0,1800.0,2050.0,2050.0,22.17,0.0
2025-02-23,1341.0,1700.0,2200.0,2200.0,22.06,0.0
2025-02-24,1341.0,1600.0,2350.0,2350.0,21.87,0.0
2025-02-25,1342.0,1500.0,2500.0,2500.0,22.23,0.0
2025-02-26,1342.0,1778.0,2400.0,2400.0,23.44,0.0
2025-02-27,1343.0,2056.0,2300.0,2300.0,25.08,0.0
2025-02-28,1344.0,2033.0,2450.0,2450.0,26.06,0.0
2025-03-01,1344.0,1872.0,2367.0,2367.0,25.97,0.0
2025-03-02,1344.0,1711.0,2283.0,2283.0,24.94,0.0
2025-03-03,1345.0,1550.0,2200.0,2200.0,25.43,0.0
2025-03-04,1346.0,1325.0,2200.0,2200.0,24.24,0.0
2025-03-05,1347.0,1580.0,1900.0,1900.0,19.77,0.0
2025-03-06,1348.0,1860.0,1920.0,1920.0,21.56,0.0
2025-03-07,1348.0,1570.0,1725.0,1725.0,24.38,0.0
2025-03-08,1349.0,1280.0,1530.0,1530.0,25.0,0.0
2025-03-09,1349.0,1450.0,1640.0,1640.0,24.96,0.0
2025-03-10,1350.0,1620.0,1750.0,1750.0,25.93,0.0
2025-03-11,1351.0,1555.0,1600.0,1600.0,27.35,0.0
2025-03-12,1351.0,1547.0,1592.0,1592.0,28.27,0.0
2025-03-13,1351.0,1539.0,1583.0,1583.0,28.62,0.0
2025-03-14,1351.0,1532.0,1575.0,1575.0,28.68,0.0
2025-03-15,1351.0,1524.0,1567.0,1567.0,28.81,0.0
2025-03-16,1351.0,1516.0,1558.0,1558.0,28.77,0.0
2025-03-17,1351.0,1508.0,1550.0,1550.0,27.3,0.0
2025-03-18,1351.0,1501.0,1542.0,1542.0,26.55,0.0
2025-03-19,1351.0,1493.0,1533.0,1533.0,27.89,0.0
2025-03-20,1352.0,1485.0,1525.0,1525.0,27.88,0.0
2025-03-21,1353.0,1350.0,1525.0,1525.0,26.75,0.0
2025-03-22,1353.0,1265.0,1517.0,1517.0,27.37,0.02
2025-03-23,1353.0,1180.0,1508.0,1508.0,27.66,0.0
2025-03-24,1354.0,1095.0,1500.0,1500.0,26.45,0.0
2025-03-25,1355.0,1195.0,1350.0,1250.0,28.09,0.0
2025-03-26,1356.0,1200.0,1400.0,1400.0,30.05,0.0
2025-03-27,1357.0,1100.0,1150.0,1150.0,30.48,0.0
2025-03-28,1358.0,1100.0,1400.0,1400.0,28.72,0.0
2025-03-29,1359.0,1000.0,1400.0,1250.0,26.47,0.0
2025-03-30,1359.0,1025.0,1375.0,1225.0,27.39,0.0
2025-03-31,1359.0,1050.0,1350.0,1200.0,28.69,0.0
2025-04-01,1359.0,1075.0,1325.0,1175.0,29.39,0.0
2025-04-02,1360.0,1100.0,1300.0,1150.0,28.35,0.0
2025-04-03,1361.0,1000.0,1350.0,1200.0,28.41,1.02
2025-04-04,1362.0,1000.0,1300.0,1100.0,29.67,0.08
2025-04-05,1363.0,900.0,1350.0,1050.0,30.19,0.0
2025-04-06,1363.0,950.0,1244.0,1025.0,31.85,0.0
2025-04-07,1364.0,1000.0,1139.0,1000.0,32.48,0.0
2025-04-08,1365.0,810.0,1220.0,1100.0,32.32,0.0
2025-04-09,1366.0,828.0,1275.0,1050.0,32.62,0.0
2025-04-10,1367.0,820.0,1260.0,1100.0,32.7,0.0
2025-04-11,1368.0,900.0,1110.0,1100.0,32.02,0.0
2025-04-12,1369.0,900.0,1100.0,1100.0,30.78,0.0
2025-04-13,1369.0,825.0,1125.0,1125.0,31.95,0.07
2025-04-14,1370.0,750.0,1150.0,1150.0,32.74,0.06
2025-04-15,1371.0,800.0,1100.0,900.0,31.79,0.0
2025-04-16,1372.0,600.0,1100.0,900.0,31.92,0.0
2025-04-17,1373.0,750.0,1050.0,800.0,33.77,0.0
2025-04-18,1374.0,780.0,1000.0,900.0,35.55,0.0
2025-04-19,1375.0,710.0,900.0,710.0,34.21,0.0
2025-04-20,1376.0,825.0,825.0,825.0,32.38,0.0
2025-04-21,1377.0,700.0,1250.0,900.0,32.3,0.0
2025-04-22,1378.0,700.0,1000.0,700.0,32.55,0.0
2025-04-23,1379.0,600.0,1100.0,1000.0,32.58,0.0
2025-04-24,1380.0,650.0,1010.0,1000.0,32.3,0.0
2025-04-25,1381.0,750.0,910.0,900.0,33.35,0.0
2025-04-26,1382.0,560.0,1100.0,900.0,33.31,0.0
2025-04-27,1382.0,580.0,975.0,800.0,32.55,0.0
2025-04-28,1383.0,600.0,850.0,700.0,33.24,0.05
2025-04-29,1383.0,725.0,880.0,805.0,34.8,0.0
2025-04-30,1384.0,850.0,910.0,910.0,33.78,0.0
2025-05-01,1384.0,792.0,905.0,905.0,33.88,0.0
2025-05-02,1385.0,735.0,900.0,900.0,33.51,0.0
2025-05-03,1385.0,711.0,943.0,916.0,33.85,2.34
2025-05-04,1385.0,688.0,986.0,931.0,32.91,0.97
2025-05-05,1385.0,664.0,1029.0,947.0,31.86,3.51
2025-05-06,1385.0,641.0,1071.0,963.0,29.59,0.08
2025-05-07,1385.0,617.0,1114.0,979.0,26.85,0.06
2025-05-08,1385.0,594.0,1157.0,994.0,26.75,0.0
2025-05-09,1386.0,570.0,1200.0,1010.0,29.14,0.52
2025-05-10,1387.0,700.0,1000.0,900.0,31.49,0.99
2025-05-11,1387.0,683.0,1008.0,883.0,32.74,0.27
2025-05-12,1387.0,667.0,1017.0,867.0,33.68,0.85
2025-05-13,1387.0,650.0,1025.0,850.0,33.46,0.0
2025-05-14,1387.0,633.0,1033.0,833.0,33.78,0.76
2025-05-15,1387.0,617.0,1042.0,817.0,34.3,0.03
2025-05-16,1388.0,600.0,1050.0,800.0,35.42,0.65
2025-05-17,1388.0,600.0,1046.0,801.0,36.18,0.24
2025-05-18,1388.0,600.0,1043.0,801.0,36.47,0.34
2025-05-19,1388.0,600.0,1039.0,802.0,35.92,0.09
2025-05-20,1388.0,600.0,1036.0,803.0,36.43,1.8
2025-05-21,1388.0,600.0,1032.0,804.0,36.36,0.99
2025-05-22,1388.0,600.0,1029.0,804.0,34.41,2.26
2025-05-23,1388.0,600.0,1025.0,805.0,33.19,1.17
2025-05-24,1388.0,600.0,1021.0,806.0,33.22,0.01
2025-05-25,1388.0,600.0,1018.0,806.0,33.12,0.01
2025-05-26,1388.0,600.0,1014.0,807.0,33.89,0.0
2025-05-27,1388.0,600.0,1011.0,808.0,35.2,12.82
2025-05-28,1388.0,600.0,1007.0,809.0,32.43,3.18
2025-05-29,1388.0,600.0,1004.0,809.0,32.72,0.68
2025-05-30,1389.0,600.0,1000.0,810.0,31.97,11.4
2025-05-31,1390.0,500.0,1100.0,600.0,31.01,0.01
2025-06-01,1390.0,508.0,1092.0,617.0,30.82,0.0
2025-06-02,1390.0,517.0,1083.0,633.0,30.0,0.03
2025-06-03,1390.0,525.0,1075.0,650.0,28.25,10.98
2025-06-04,1390.0,533.0,1067.0,667.0,29.53,0.18
2025-06-05,1390.0,542.0,1058.0,683.0,31.41,0.0
2025-06-06,1391.0,550.0,1050.0,700.0,30.58,8.77
2025-06-07,1391.0,475.0,1175.0,750.0,32.54,3.64
2025-06-08,1392.0,400.0,1300.0,800.0,33.14,0.2
2025-06-09,1392.0,400.0,1314.0,800.0,34.11,0.0
2025-06-10,1392.0,400.0,1329.0,800.0,34.61,0.0
2025-06-11,1392.0,400.0,1343.0,800.0,35.96,0.0
2025-06-12,1392.0,400.0,1357.0,800.0,35.87,3.45
2025-06-13,1392.0,400.0,1371.0,800.0,35.3,0.14
2025-06-14,1392.0,400.0,1386.0,800.0,33.4,12.28
2025-06-15,1393.0,400.0,1400.0,800.0,31.63,3.56
2025-06-16,1393.0,433.0,1443.0,900.0,31.39,1.47
2025-06-17,1393.0,467.0,1487.0,1000.0,30.04,2.57
2025-06-18,1393.0,500.0,1530.0,1100.0,29.82,0.15
2025-06-19,1393.0,533.0,1573.0,1200.0,27.35,9.36
2025-06-20,1393.0,567.0,1617.0,1300.0,28.26,12.82
2025-06-21,1394.0,600.0,1660.0,1400.0,28.12,8.01
2025-06-22,1395.0,400.0,1400.0,1000.0,26.35,30.26
2025-06-23,1395.0,550.0,1400.0,1150.0,26.67,18.08
2025-06-24,1396.0,700.0,1400.0,1300.0,27.58,11.92
2025-06-25,1396.0,688.0,1412.0,1262.0,27.7,5.74
2025-06-26,1396.0,675.0,1425.0,1225.0,27.58,13.58
2025-06-27,1396.0,662.0,1438.0,1188.0,27.65,12.92
2025-06-28,1396.0,650.0,1450.0,1150.0,27.2,1.16
2025-06-29,1396.0,638.0,1462.0,1112.0,26.74,18.73
2025-06-30,1396.0,625.0,1475.0,1075.0,27.03,11.95
2025-07-01,1396.0,612.0,1488.0,1038.0,25.22,16.02
2025-07-02,1397.0,600.0,1500.0,1000.0,24.88,49.41
2025-07-03,1397.0,633.0,1500.0,1000.0,25.84,10.74
2025-07-04,1397.0,667.0,1500.0,1000.0,25.98,8.61
2025-07-05,1398.0,700.0,1500.0,1000.0,25.18,7.98
2025-07-06,1398.0,729.0,1493.0,1064.0,25.42,1.83
2025-07-07,1398.0,757.0,1486.0,1129.0,26.76,7.94
2025-07-08,1398.0,786.0,1479.0,1193.0,25.74,6.05
2025-07-09,1398.0,814.0,1471.0,1257.0,27.27,6.24
2025-07-10,1398.0,843.0,1464.0,1321.0,25.82,3.07
2025-07-11,1398.0,871.0,1457.0,1386.0,26.48,2.04
2025-07-12,1399.0,900.0,1450.0,1450.0,26.17,17.46
2025-07-13,1399.0,838.0,1431.0,1369.0,24.94,37.36
2025-07-14,1399.0,775.0,1412.0,1288.0,25.26,10.07
2025-07-15,1399.0,712.0,1394.0,1206.0,25.11,1.49
2025-07-16,1399.0,650.0,1375.0,1125.0,25.19,13.28
2025-07-17,1399.0,588.0,1356.0,1044.0,24.86,20.2
2025-07-18,1399.0,525.0,1338.0,962.0,24.29,18.64
2025-07-19,1399.0,462.0,1319.0,881.0,26.1,0.64
2025-07-20,1400.0,400.0,1300.0,800.0,27.12,0.86
2025-07-21,1400.0,400.0,1314.0,800.0,27.32,6.24
2025-07-22,1400.0,400.0,1329.0,800.0,27.18,10.62
2025-07-23,1400.0,400.0,1343.0,800.0,26.11,26.57
2025-07-24,1400.0,400.0,1357.0,800.0,25.72,11.89
2025-07-25,1400.0,400.0,1371.0,800.0,26.1,19.18
2025-07-26,1400.0,400.0,1386.0,800.0,25.3,53.73
2025-07-27,1401.0,400.0,1400.0,800.0,25.05,39.77
2025-07-28,1401.0,450.0,1375.0,833.0,24.14,32.34
2025-07-29,1401.0,500.0,1350.0,867.0,23.88,63.06
2025-07-30,1401.0,550.0,1325.0,900.0,23.55,38.2
2025-07-31,1401.0,600.0,1300.0,933.0,24.61,2.7
2025-08-01,1401.0,650.0,1275.0,967.0,24.73,3.55
2025-08-02,1402.0,700.0,1250.0,1000.0,25.12,2.77
2025-08-03,1403.0,400.0,1300.0,800.0,25.58,1.08
2025-08-04,1403.0,400.0,1314.0,829.0,25.31,0.68
2025-08-05,1403.0,400.0,1329.0,857.0,26.05,2.31
2025-08-06,1403.0,400.0,1343.0,886.0,25.86,1.11
2025-08-07,1403.0,400.0,1357.0,914.0,26.05,2.87
2025-08-08,1403.0,400.0,1371.0,943.0,25.47,8.84
2025-08-09,1403.0,400.0,1386.0,971.0,25.41,12.29
2025-08-10,1404.0,400.0,1400.0,1000.0,25.5,18.39
2025-08-11,1405.0,300.0,1300.0,800.0,25.38,13.8
2025-08-12,1406.0,1100.0,1450.0,1450.0,24.31,1.87
2025-08-13,1406.0,940.0,1440.0,1360.0,25.8,7.12
2025-08-14,1406.0,780.0,1430.0,1270.0,26.34,7.11
2025-08-15,1406.0,620.0,1420.0,1180.0,27.29,7.23
2025-08-16,1406.0,460.0,1410.0,1090.0,27.25,4.91
2025-08-17,1407.0,300.0,1400.0,1000.0,27.5,5.91
2025-08-18,1407.0,329.0,1429.0,1000.0,27.37,5.31
2025-08-19,1407.0,357.0,1457.0,1000.0,27.15,9.26
2025-08-20,1407.0,386.0,1486.0,1000.0,25.98,16.04
2025-08-21,1407.0,414.0,1514.0,1000.0,24.48,17.81
2025-08-22,1407.0,443.0,1543.0,1000.0,24.02,20.98
2025-08-23,1407.0,471.0,1571.0,1000.0,23.94,14.25
2025-08-24,1408.0,500.0,1600.0,1000.0,23.94,14.25
2025-08-25,1408.0,540.0,1420.0,940.0,23.94,14.25
